Address,latitude,longitude
"Sector 137, Noida, Sector 137, Noida, Delhi NCR",28.513352,77.406026
"A706 casa Grande sector chi 5 greater noida, Chi 5, Greater Noida, Delhi NCR",28.60017586,77.44554138
"Shiv Naga janakpuri, Shiv Nagar, New Delhi - West, Delhi NCR",28.6288025,77.0958556
"E-642-b., Shiv Durga Vihar, Faridabad, Delhi NCR",28.48397636,77.29434204
"NH 24, Ghaziabad, Delhi NCR",28.638572,77.4308515
"flat no:- S 2  plot no:- 10/5 sec -3 rajendra nagar sahibabad, Rajendra Nagar, Ghaziabad, Delhi NCR",28.6817665,77.3636535
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70297379,77.421054
"Indirapuram, Ghaziabad, Delhi NCR",28.64101328,77.3584096
"Dabri, New Delhi - West, Delhi NCR",28.608659,77.0906009
"Sector 92, Gurgaon, Delhi NCR",28.4096109,76.9141943
"house number - 235, manglapuri, in front of pillar number 46, between chhattarpur and sultanpur metro station, new delhi, Manglapuri, New Delhi - South, Delhi NCR",28.50137138,77.16911316
"Sector 92, Gurgaon, Delhi NCR",28.4096109,76.9141943
"Mahavir Enclave, New Delhi - Dwarka, Delhi NCR",28.6008776,77.0803144
"House No 102, First Floor, Shree Balaji Appartment, Plot no-5, Rajiv Colony, Sector-33, Gurugram, Haryana, Rajiv Colony, Gurgaon, Delhi NCR",28.4454345,77.020747
"Govindpuram, Ghaziabad, Delhi NCR",28.6896453,77.4933302
"Sector 15 Part 2, Gurgaon, Delhi NCR",28.4600879,77.044922
"Bhopura, Ghaziabad, Delhi NCR",28.71544937,77.33003807
"Sector 2 Vaishali, Ghaziabad, Delhi NCR",28.638839,77.3405445
"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",28.624318,77.43526511
"plot no 25 Flat no FF 3, Gyan Khand 1, Ghaziabad, Delhi NCR",28.64177895,77.35029602
"A-21A, First Floor, Gagan Enclave, Lal Kuan, Ghaziabad, Delhi NCR",28.6336095,77.4713825
"A-75, Street No. 19, Main Bharat Vihar Road, Rajapuri, Uttam Nagar West, New Delhi - West, Delhi NCR",28.621767,77.055846
"Amrapali Zodiac, O-Tower, Sector 120, Noida, Delhi NCR",28.532778,77.377052
"Sector 70A, Gurgaon, Delhi NCR",28.3841326,77.0227967
"GC5 Gaur City 1, Greater Noida West, Greater Noida, Delhi NCR",28.605958,77.444512
"SGM Nagar, Faridabad, Delhi NCR",28.403512,77.289361
"Noida Extension, Noida, Delhi NCR",28.592372,77.453675
"Sector 168, Noida, Delhi NCR",28.4931796,77.4041
"Sector 30, Faridabad, Sector 30, Faridabad, Delhi NCR",28.45336509,77.31877958
"Sanjay Nagar, Ghaziabad, Delhi NCR",28.6957931,77.4540746
"Sector 143, Noida, Sector 143, Noida, Delhi NCR",28.50076733,77.4242
"Phi 1, Sector-Pi, Greater Noida, Delhi NCR",28.4737346,77.5413219
"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",28.409001,77.519155
"house number 24 green Enclave chipiyana buzurg., Chipiyana Buzurg, Ghaziabad, Delhi NCR",28.62277031,77.44478607
"Shakti Khand 2, Ghaziabad, Delhi NCR",28.6473626,77.3670494
"Ashoka Enclave Part 2, Faridabad, Delhi NCR",28.4801967,77.3113014
"Sector 5 Rajendra Nagar, Ghaziabad, Delhi NCR",28.6809994,77.356998
"Flat F1, 141, Indirapuram, Gyan Khand 1, Ghaziabad, Delhi NCR",28.641779,77.3502969
"Pan Oasis P1606 Sector 70 Noida, Sector 70, Noida, Delhi NCR",28.58172607,77.36675262
"Uttam Nagar West, New Delhi - West, Delhi NCR",28.621767,77.055846
"DLF Ankur Vihar, Ghaziabad, Delhi NCR",28.7379055,77.2673645
"E 194 B Florance Residency Sushant Lok 2, Sushant Lok 2, Gurgaon, Delhi NCR",28.423049,77.08741
"Pari Chowk, Noida, Delhi NCR",28.4655907,77.5114027
"Sector 76, Noida, Delhi NCR",28.5684777,77.3775
"Greater Noida West, Greater Noida, Delhi NCR",28.605958,77.444512
"c 147 .DLF Ankur Vihar Ghaziabadi., DLF Ankur Vihar, Ghaziabad, Delhi NCR",28.67311859,77.47232819
"Sector 76, Noida, Delhi NCR",28.56854169,77.37929993
"PI 2, Noida, Delhi NCR",28.4785059,77.5422587
"supertech eco village 1, Sec-1, Greater Noida west., Greater Noida West, Noida, Delhi NCR",28.5827633,77.44122092
"Sector 103, Gurgaon, Delhi NCR",28.49227,76.987233
"Sector 87, Faridabad, Delhi NCR",28.419868,77.341057
"Shailendra Singh, Sector 68, Gurgaon, Delhi NCR",28.387939,77.049363
"Yamuna Expressway, Greater Noida, Delhi NCR",28.409001,77.519155
"Sector 46, Gurgaon, Delhi NCR",28.43584061,77.05825806
"Sector 33, Faridabad, Delhi NCR",28.4544001,77.3181695
"Rajendra Nagar, Ghaziabad, Delhi NCR",28.6817665,77.3636535
"Pareena MICASA, Sector 68, Sector 68, Gurgaon, Delhi NCR",28.3854347,77.0485783
"NH 24, Ghaziabad, Delhi NCR",28.638572,77.4308515
"Plot No. 248, Sector 5, Chiranjiv Vihar, Ghaziabad, Delhi NCR",28.670951,77.472671
"Sector 77, Faridabad, Delhi NCR",28.368101,77.3721674
"Sector 118, Noida, Delhi NCR",28.58416502,77.40649171
"Techzone 4, Greater Noida, Delhi NCR",28.5859957,77.4338341
"Aya Nagar Phase 1, New Delhi - South, Delhi NCR",28.4848725,77.1358635
"Greater Noida, Omicron, Greater Noida, Delhi NCR",28.473679,77.506258
"Gurgaon - Faridabad Road, Gurgaon, Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",28.436305,77.13605
"Surajpur, Noida, Delhi NCR",28.5151375,77.495836
"Sahibabad, Ghaziabad, Delhi NCR",28.6644882,77.3474938
"Siddhartha Vihar, Ghaziabad, Delhi NCR",28.637309,77.413535
"Tower 26 flat no. 108 paras Tierea sector 137 noida, Sector 137, Noida, Delhi NCR",28.60025978,77.44557953
"Vasundhara, Ghaziabad, Delhi NCR",28.659557,77.3747659
"F01 Lotus Park Opposite surajpur bird sanctuary dadri road greater noida, Surajpur, Greater Noida, Delhi NCR",28.51513672,77.49583435
"Gautam Nagar, New Delhi - South, Delhi NCR",28.5623914,77.21314
"Sector 16, Noida, Noida Extension, Noida, Delhi NCR",28.6079894,77.4409944
"Sector 37D, Gurgaon, Delhi NCR",28.448734,76.971233
"Jeewan Prakash Q Block Sector 21 Noida 201301, Sector 21, Noida, Delhi NCR",28.589607,77.336443
"SF-1, Plot no-50, Prempuri, Turab Nagar, Ghaziabad, Delhi NCR",28.659698,77.4339155
"Dwarka, New Delhi, Delhi NCR",28.584119,77.065396
"7, Mall Road, Ahinsa Khand 2, Indirapuram, Ghaziabad, Delhi NCR",28.641554,77.383207
"Yamuna Expressway, Greater Noida, Tech Zone, Greater Noida, Delhi NCR",28.400922,77.51969
"Ivory tower Raj Nagar Extension Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.699311,77.4311
"Dabri Nathu Ram Complex, Dabri, New Delhi - West, Delhi NCR",28.60865974,77.09059906
"Arjun Nagar, Gurgaon, Delhi NCR",28.4597656,77.0194855
"Virender Nagar, New Delhi - West, Delhi NCR",28.62348175,77.0969696
"Sector 10, Greater Noida, Delhi NCR",28.571936,77.479001
"Zeta 1, Greater Noida, Delhi NCR",28.5028971,77.526218
"Eta 2, Greater Noida, Delhi NCR",28.49544,77.536555
"Sector 4 Vaishali, Ghaziabad, Delhi NCR",28.6470245,77.3402594
"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",28.59803581,77.07652283
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.7040534,77.4373305
"1402, Near yatharth hospital, Devika Gold Homes, Noida Extension, Noida, Delhi NCR",28.572023,77.432904
"Sector 37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",28.446568,76.968477
"Uttam Nagar, Uttam Nagar, New Delhi - West, Delhi NCR",28.6212883,77.05307007
"SRS Pearl, Faridabad, Delhi NCR",28.414281,77.345609
"Indirapuram, Ghaziabad, Delhi NCR",28.63816615,77.36659881
"A-2303., C-16, Greater Noida, Delhi NCR",28.453581,77.556221
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.707505,77.42157217
"Sector 137, Noida, Sector 137, Noida, Delhi NCR",28.505584,77.410762
"Tech Zone, Greater Noida, Delhi NCR",28.58951102,77.44659323
"Leisure Valley Apartments, Sector-46, Faridabad-121003, Sector 46, Faridabad, Delhi NCR",28.43686287,77.30162025
"Gali No.19, Near Pradhan ChowkSadh Nagar-II, Palam, Sadh Nagar, New Delhi - South, Delhi NCR",28.58943176,77.09329224
"Sector 90, Gurgaon, Delhi NCR",28.409813,76.932664
"Dwarka Expressway Sector 103, Sector 103, Gurgaon, Delhi NCR",28.4952463,76.9853854
"B-2, 1202., Raj Nagar Extension, Ghaziabad, Delhi NCR",28.707505,77.42157217
"NH 24, Ghaziabad, Delhi NCR",28.683082,77.50921
"Pratap Vihar, Ghaziabad, Delhi NCR",28.6499845,77.4065455
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70689747,77.429488
"Sector 49, Gurgaon, Delhi NCR",28.4111861,77.0497084
"Sector 10A, Gurgaon, Delhi NCR",28.44319732,77.0007424
"Greater Noida West, Greater Noida, Delhi NCR",28.606945,77.45557857
"Ram Dutt Enclave, New Delhi - West, Delhi NCR",28.6211535,77.0665525
"Sector 86, Faridabad, Delhi NCR",28.4033165,77.34233
"Sector MU, Greater Noida, Delhi NCR",28.480372,77.5618261
"Sahibabad, Ghaziabad, Delhi NCR",28.679253,77.35186412
"V-110, venus tower., Tronica City, Ghaziabad, Delhi NCR",28.77872,77.26520353
"Greater Noida West, Greater Noida, Delhi NCR",28.583929,77.40663
"Govindpuram, Ghaziabad, Delhi NCR",28.6896453,77.4933302
"Sector 74, Noida, Delhi NCR",28.574637,77.388803
"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",28.685449,77.5092258
"near sparsh hospital, play school and one mall, Indirapuram, Ghaziabad, Delhi NCR",28.6493479,77.3696259
"Sector 34, Faridabad, Delhi NCR",28.467315,77.315462
"Noida Extension, Noida, Delhi NCR",28.62287791,77.42102172
"Sector 168, Noida, Delhi NCR",28.4931796,77.4041
"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",28.44926,76.98476024
"Sector 120, Noida, Delhi NCR",28.532778,77.377052
"Yamuna Expressway, Greater Noida, Delhi NCR",28.358179,77.531004
"12A05, Tower 25, Sector 137, Noida, Delhi NCR",28.505584,77.410762
"D-56, Flat No. S-3, Ganpati Villa, Kaushambi, Ghaziabad, Kaushambi, Ghaziabad, Delhi NCR",28.6420559,77.323499
"16th Avenue, Noida Extension, Noida, Delhi NCR",28.619028,77.425972
"Sector 37D, Gurgaon, Delhi NCR",28.4460523,76.9772858
"Shalimar Garden, Extn-2, C Block, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",28.685969,77.3508975
"Sector 95, Gurgaon, Delhi NCR",28.420952,76.910875
"near mohan dhaba, Sector 5 Vaishali, Ghaziabad, Delhi NCR",28.64364243,77.34532166
"A2/1704., Noida Extension, Greater Noida, Delhi NCR",28.616346,77.362221
"Vaibhav Khand, Ghaziabad, Delhi NCR",28.63591385,77.37387085
"Sector 111, Gurgaon, Delhi NCR",28.5262615,77.032559
"Sector 21D, Faridabad, Delhi NCR",28.42240685,77.29241014
"Antariksh Forest, Sector 77, Noida, Delhi NCR",28.5680204,77.3890864
"Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",28.6900486,77.3405361
"Sector 62, Noida, Sector 62, Noida, Delhi NCR",28.61540618,77.37310979
"Sector 67, Gurgaon, Delhi NCR",28.386595,77.0605754
"311, second floor., Dwarka Mor, New Delhi - West, Delhi NCR",28.619316,77.033262
"Sector 70, Gurgaon, Delhi NCR",28.3974945,77.0228155
"Mehrauli, New Delhi - South, Delhi NCR",28.5201861,77.179158
"Sector 79, Gurgaon, Delhi NCR",28.35895365,76.971587
"techzone 4 greater noida west, Noida Extension, Greater Noida, Delhi NCR",28.600719,77.444281
"Omicron 1, Greater Noida, Delhi NCR",28.4625634,77.5627065
"Old Mahavir Nagar, New Delhi - West, Delhi NCR",28.63170624,77.08657074
"Greater Noida West, Greater Noida, Delhi NCR",28.61093521,77.42949677
"Sector 68, Gurgaon, Sector 68, Gurgaon, Delhi NCR",28.37871,77.0421
"Sector 92, Gurgaon, Sector 92, Gurgaon, Delhi NCR",28.414843,76.919821
"Sanjay Gram Colony, Gurgaon, Delhi NCR",28.47822189,77.04206848
"Plot No 2, Vikram Enclave, Ghaziabad, Delhi NCR",28.68974,77.332795
"764, second floor, Neeti Khand 1, Ghaziabad, Delhi NCR",28.64464569,77.36453247
"Springfield Colony, Faridabad, Delhi NCR",28.45023,77.312379
"sector 103 Dwarka Expressway, Sector 103, Gurgaon, Delhi NCR",28.4129012,76.91521779
"Dwarka Expressway, Gurgaon, Delhi NCR",28.43595314,76.97286224
"Noida Extension, Noida, Delhi NCR",28.605958,77.444512
"Sector 71, Noida, Delhi NCR, Sector 71, Gurgaon, Delhi NCR",28.419032,77.028272
"Sector 47 Block A, Gurgaon, Delhi NCR",28.42807186,77.03909534
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.7040534,77.4373305
"Sector 2 Rajendra Nagar, Ghaziabad, Delhi NCR",28.687614,77.351924
"Plot no 752 neeti khand 1 indirapuram ghaziabad., Indirapuram, Ghaziabad, Delhi NCR",28.6435318,77.36384583
"Sector 79, Gurgaon, Delhi NCR",28.35911846,76.975628
"Sector-Pi, Greater Noida, Delhi NCR",28.4737339,77.5413208
"Sector 73, Noida, Delhi NCR",28.5869654,77.3874
"RZ 100 vishwash Park uttam nagar west, Uttam Nagar West, New Delhi - West, Delhi NCR",28.62176704,77.05584717
"Sector 76, Noida, Delhi NCR",28.56541475,77.383196
"flat no 203 tower 11 parsvnath regalia G T RoadGhaziabad, G T Road, Ghaziabad, Delhi NCR",28.679009,77.34929514
"crescent royal appt.. Sec 92 Gurgaon, Sector 92, Gurgaon, Delhi NCR",28.4096109,76.9141943
"Sector 78, Faridabad, Sector 78, Faridabad, Delhi NCR",28.38396187,77.3684844
"Richmond Tower Flat# 1903, Sector 43, Faridabad, Delhi NCR",28.4528905,77.291966
"Sector 37, Faridabad, Delhi NCR",28.4814604,77.3115154
"plot no 2, Nyay Khand 1, Ghaziabad, Delhi NCR",28.6350245,77.3531655
"New Railway Rd, Gurgaon, Delhi NCR",28.468373,77.025533
"Jalvayu Vihar, Greater Noida, Delhi NCR",28.446343,77.515305
"Raj Nagar Extension, Ghaziabad, Delhi NCR",28.7040534,77.4373305
"Sector 86, Gurgaon, Delhi NCR",28.3984598,76.9410753
"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",28.66661005,77.48056395
"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.72243837,77.44603523
"Sector 16, Greater Noida, Delhi NCR",28.5776795,77.3149005
"Greater Noida Westl, Greater Noida., Greater Noida West, Greater Noida, Delhi NCR",28.5827633,77.44122092
"Central Park Flower Valley Flamingo Floors, Sohna, South Of Gurgaon, Haryana, Sohna, Gurgaon, Delhi NCR",28.247592,77.069185
"Sector 77, Faridabad, Delhi NCR",28.368101,77.3721674
"NH 91, Ghaziabad, Delhi NCR",28.642227,77.500299
"1710, Indirapuram, Ghaziabad, Delhi NCR",28.63527193,77.37039464
"Chi 5, Greater Noida, Delhi NCR",28.43019427,77.50613308
"Vaishali sector 2A, Sector 2 Vaishali, Ghaziabad, Delhi NCR",28.63883972,77.34054565
"Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",28.685969,77.3508975
"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",28.606945,77.45557857
"Shipra Suncity, Ghaziabad, Delhi NCR",28.6358105,77.3739109
"Migsun Hons., Kaushambi, Ghaziabad, Delhi NCR",28.64205551,77.32350159
"Panchsheel Green, Ghaziabad, Uttar Pradesh, Shahberi, Greater Noida, Delhi NCR",28.616035,77.443804
"1102 TOWER 6 PARASNATH GREEN VILLE SECTOR 48 GURGAON, Sohna Road, Gurgaon, Delhi NCR",28.40910362,77.04076156
"Sourabh, 1042, Purvanchal Royal City, Chi 5, Greater Noida, Delhi NCR",28.43019427,77.50613308
"Uttam Nagar West, New Delhi - West, Delhi NCR",28.616513,77.05763
"Sector 79, Gurgaon, Delhi NCR",28.3638276,76.9793108
"Sector 74, Noida, Delhi NCR",28.574637,77.388803
"Palam Vihar, Gurgaon, Delhi NCR",28.50803185,77.03360748
"3/71 Third Floor, Ramesh Nagar, New Delhi - West, Delhi NCR",28.64933586,77.13431549
"Sector 137, Noida, Delhi NCR",28.50746138,77.40781667
"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",28.610849,77.456875
"G., Sector 78, Gurgaon, Delhi NCR",28.371015,76.944353
"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.70019204,77.427474
"Sector 79, Gurgaon, Delhi NCR",28.3638276,76.9793108
"Gaur Atulyam Sector Omicron Greater Noida., Omicron 1, Greater Noida, Delhi NCR",28.46267033,77.55830252
"Sector 88, Faridabad, Delhi NCR",28.40585013,77.35608944
"Sector 81, Faridabad, Delhi NCR",28.3924416,77.3442485
"Ashoka Enclave Part 1, Faridabad, Delhi NCR",28.46847725,77.31389618
"Sector 87, Greater Faridabad, Sector 87, Faridabad, Delhi NCR",28.419868,77.341057
"Sector 80, Faridabad, Delhi NCR",28.3751182,77.34874476
"Sector 64, Faridabad, Delhi NCR",28.3241995,77.339937
"3C Lotus Panache, sector-110, Sector 110, Noida, Delhi NCR",28.53208958,77.3784309
"Crossings Republik, Ghaziabad, Delhi NCR",28.635074,77.4316636
"Sector 77, Gurgaon, Delhi NCR",28.38401706,76.97970505
"C1, S2 Span Appartments, Shalimar garden ext-ii, Shalimar garden, Ghaziabad, Delhi NCR",28.68448067,77.34459686
"Aram Park, New Delhi - East, Delhi NCR",28.644439,77.2794715
"Sector 37D, Gurgaon, Delhi NCR",28.448796,76.972154
"Block- B, Mohan Garden, Dwarka Mor, New Delhi - West, Delhi NCR",28.6193161,77.03326416
"Manesar, Gurgaon, Delhi NCR",28.3537819,76.9399809
"Chhattarpur, New Delhi - South, Delhi NCR",28.49589348,77.18599701
"Sector 67, Gurgaon, Delhi NCR",28.386595,77.0605754
"Sector 99, Gurgaon, Delhi NCR",28.456421,76.962075
"Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",28.637309,77.413535
"GK I, New Delhi - South, Delhi NCR",28.555576,77.233694
"A 42/43 Bhagwati garden extension. Dwarka Mor, Dwarka Mor, New Delhi - West, Delhi NCR",28.6193161,77.03326416
"Indrapuri Colony, Ghaziabad, Delhi NCR",28.7336834,77.282972
"Sector 84, Gurgaon, Delhi NCR",28.410301,76.96257988
"Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",28.505584,77.410762
"GH 06 tech zone 4 Greater noida west, Noida Extension, Noida, Delhi NCR",28.563262,77.445
"oak Road .oak 1/15 casia; 960sqr feet ;2BHK ;2toilet 2 balcony ; fully furnished  wardrobes; moduler kitchen.  shipra simcity.Indirapuram Ghaziabad pin 210210, Shipra Suncity, Ghaziabad, Delhi NCR",28.63581085,77.373909
"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.707505,77.42157217
"Sector 5 Vaishali, Ghaziabad, Delhi NCR",28.643642,77.34532
"Malviya Nagar, New Delhi - South, Delhi NCR",28.5348305,77.2097741
"sector 46 noida., Sector 46 Block A, Noida, Delhi NCR",28.55075433,77.36168745
"Sector 68, Gurgaon, Delhi NCR",28.387939,77.049363
"Zeta 1, Greater Noida, Delhi NCR",28.49937354,77.51894613
"D block freedom fighter enclave, Freedom Fighters Enclave, New Delhi - South, Delhi NCR",28.51122455,77.20272709
"Sector 92, Gurgaon, Sector 92, Gurgaon, Delhi NCR",28.407321,76.924144
"Sector 112, Gurgaon, Delhi NCR",28.5301479,77.0164465
"Dlf Dilshad Extension, Ghaziabad, Delhi NCR",28.694197,77.329295
"Sector 82, Faridabad, Sector 82, Faridabad, Delhi NCR",28.3960105,77.35510989
"Palam Vihar, Gurgaon, Delhi NCR",28.5080324,77.0336072
"Sohna Road, Gurgaon, Delhi NCR",28.27024413,77.06690896
"Sector 87, Faridabad, Delhi NCR",28.419868,77.341057
"Greater Noida West, Techzone 4, Greater Noida, Delhi NCR",28.5859957,77.4338341
"Sector 79, Gurgaon, Delhi NCR",28.35911846,76.975628
"Ahinsa Khand 2, Ghaziabad, Delhi NCR",28.6428477,77.3826371
"Greater Noida West, Greater Noida, Delhi NCR",28.609898,77.436343
"Pooth Khurd, New Delhi - West, Delhi NCR",28.7656633,77.0509386
"Abhay Khand 3, Indirapuram, Ghaziabad, Delhi NCR",28.6493479,77.3696259
"razi apartment, Mehrauli, New Delhi - South, Delhi NCR",28.5201861,77.179158
"c block, Sharda Puri, New Delhi - West, Delhi NCR",28.64708519,77.13195038
"Springfield Colony, Faridabad, Delhi NCR",28.45023,77.312379
"Sector 3, vasundhra, ghaziabad, Vasundhara, Ghaziabad, Delhi NCR",28.66693733,77.38375401
"Flat No 57 Block D Sec 49 Gurugram, Sector 49, Gurgaon, Delhi NCR",28.40397796,77.05114005
"sector 92 gurgaon, Sector 92, Gurgaon, Delhi NCR",28.4096109,76.9141943
"57A, pocket-A, phase-2, ashok vihar, Ashok Vihar, New Delhi - North, Delhi NCR",28.70199013,77.18266296
"Yamuna Expressway, Greater Noida., Yamuna Expressway, Greater Noida, Delhi NCR",28.409001,77.519155
"PI 1 & 2, Greater Noida, Delhi NCR",28.46297264,77.53804779
"Sector 88, Faridabad, Delhi NCR",28.4191501,77.3551768
"Tower 3 108 1st Floor Greenwood, NH 24, Ghaziabad, Delhi NCR",28.63857269,77.4308548
"Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",28.6452824,77.3621025
"Shalimar Bagh West Block BS, New Delhi - North, Delhi NCR",28.7060905,77.1598384
"Crossings Republik, Ghaziabad, Delhi NCR",28.6297895,77.4338883
"KM-14, Sector134, NOIDA, Sector 134, Noida, Delhi NCR",28.503952,77.384451
"Chi 3, Greater Noida, Delhi NCR",28.4428196,77.51315308
"Mayur Vihar 2, New Delhi - East, Delhi NCR",28.617045,77.299452
"Indirapuram, Ghaziabad, Delhi NCR",28.64934731,77.36962891
"NH 24, Ghaziabad, Delhi NCR",28.519997,77.376873
"Gaur City 2 12th Avenue, Noida Extension, Noida, Delhi NCR",28.605958,77.444512
"Pannu chowk, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",28.68061028,77.35432329
"Sector 72, Gurgaon, Delhi NCR",28.4152325,77.0268216
"0 040 Tower Saraswati Mahagun Puram NH 24 Ghaziabad., NH 24, Ghaziabad, Delhi NCR",28.666747,77.479096
"Sector 57, Gurgaon, Delhi NCR",28.418821,77.087664
"Sector 88, Faridabad, Delhi NCR",28.41669089,77.35491947
"A Block, Ramprastha Colony, Ram Prastha, Ghaziabad, Delhi NCR",28.657986,77.320947
"Sector 37, Faridabad, Delhi NCR",28.47158572,77.31472802
"Chi 2, Greater Noida, Chi 2, Greater Noida, Delhi NCR",28.2734,77.3106
"Sector 75, Noida, Sector 75, Noida, Delhi NCR",28.578033,77.379401
"Chhattarpur, New Delhi - South, Delhi NCR",28.4958944,77.1859976
"Pimpri, Pune, Sector 70, Faridabad, Delhi NCR",28.33785984,77.35192461
"Sector 37D, Gurgaon, Delhi NCR",28.4460523,76.9772858
"C-8, keshav puram, Delhi-110035, Narela, New Delhi - North, Delhi NCR",28.610165,77.042937
"Sector 92, Gurgaon, Delhi NCR",28.412413,76.928955
"Sector 119, Noida, Sector 119, Noida, Delhi NCR",28.588371,77.400313
"Lal Kuan, Ghaziabad, Delhi NCR",28.6336095,77.4713825
"new jankipuri gali no.2 near old age home, Bindapur, New Delhi - West, Delhi NCR",28.6148469,77.0678768
"Sector 74, Noida, Delhi NCR",28.574637,77.388803
"Indirapuram, Ghaziabad, Delhi NCR",28.64208009,77.38104759
"Jagdish Nagar, Jagdish Nagar, Ghaziabad, Delhi NCR",28.6720339,77.4282259
"ABCZ East avenue, Sector- 73, Noida, UP, Sector 73, Noida, Delhi NCR",28.591408,77.38849587
"wave hitech city NH 24 Gaziabad, NH 24, Ghaziabad, Delhi NCR",28.664486,77.48896
"F4, Plot No 247 Gyan Khand 1 Indirapuram, Gyan Khand 1, Ghaziabad, Delhi NCR",28.641779,77.3502969
"Nri City, Greater Noida, Delhi NCR",28.4611974,77.5111725
"Uppal Southend, Gurgaon, Delhi NCR",28.4087443,77.0450224
"Karol Bagh, New Delhi - Central, Delhi NCR",28.6518359,77.1932379
"Kalkaji Extention, New Delhi - South, Delhi NCR",28.5283152,77.2662199
"UPSIDC Site C Road Sector Zeta I Greater Noida Uttar Pradesh 201306A1402 Tower A LA Galaxia Greater Noida, Surajpur, Greater Noida, Delhi NCR",28.51163007,77.52004788
"Dwarka Mor, New Delhi - West, Delhi NCR",28.6193161,77.03326416
"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",28.358049,76.983563
"Sector 79, Noida, Uttar Pradesh 201305, Sector 4, Greater Noida, Delhi NCR",28.562598,77.399615
"Sector 78, Noida, Sector 78, Noida, Delhi NCR",28.5604873,77.384084
"Noida Extension, Greater Noida, Delhi NCR",28.605958,77.444512
"Bhondsi, Gurgaon, Delhi NCR",28.3502222,77.0616674
"Sector 37C, Gurgaon, Delhi NCR",28.447866,76.98171288
"Flat No.805, Kaushambi, Ghaziabad, Delhi NCR",28.6420559,77.323499
"Sector 49, Faridabad, Delhi NCR",28.39158197,77.26776873
"Greater Noida West, Greater Noida, Delhi NCR",28.57223,77.474898
"Exotica Fresco, Sector 137, Noida, Delhi NCR",28.513352,77.406026
"M G Road, Gurgaon, Delhi NCR",28.47956848,77.08006287
"Govindpuram, Ghaziabad, Delhi NCR",28.678905,77.48529753
"Sector 102, Dwarka Expressway, Gurgaon, Haryana, Sector 102, Gurgaon, Delhi NCR",28.471233,76.969597
"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",28.72199885,77.447746
"K- tower., Chi 5, Greater Noida, Delhi NCR",28.433506,77.505908
"Surajpur, Greater Noida, Delhi NCR",28.51004841,77.51942095
"Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",28.399362,76.962554
"Sector 85, Faridabad, Delhi NCR",28.4042306,77.3559561
"1009 Tower 3 Dream homes, Sector 5, Wave City, Ghaziabad, Delhi NCR",28.66437149,77.48879242
"Greater Noida West, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",28.591244,77.43118
"Indirapuram, Ghaziabad, Delhi NCR",28.6493479,77.3696259
"Gyan Khand 2, Ghaziabad, Delhi NCR",28.6436225,77.352839
"Vaishali, Ghaziabad, Delhi NCR",28.6441755,77.336519
"Sector 62, Noida, Sector 62, Noida, Delhi NCR",28.60866694,77.34784918
"Sector 107, Dwarka Expressway Gurgaon Haryana, Sector 107, Gurgaon, Delhi NCR",28.514908,76.974388
"Sector 44, Noida, Uttar Pardesh, Sector 44, Noida, Delhi NCR",28.557997,77.33780857
"Sector-1 Manesar, IMT Manesar, Gurgaon, Delhi NCR",28.37791634,76.91558075
"Gurgaon, Sector 8, Gurgaon, Delhi NCR",28.4619751,77.02098846
"sector 37C, building proxima, 3rd floor, gurgaon, Sector 37C, Gurgaon, Delhi NCR",28.455151,76.98642
